Monday, December 01 04:28PM, 2008



Session #1

Time Stamp 	X-axis 		Y-axis 		Z-axis 		
5801781   	2092.095  	2968.557  	-28.617   	
5801793   	2092.096  	2968.557  	-28.617   	
5801805   	2092.094  	2968.557  	-28.616   	
5801814   	2092.095  	2968.557  	-28.617   	
5801823   	2092.094  	2968.558  	-28.616   	
5801832   	2092.095  	2968.558  	-28.616   	
5801844   	2092.096  	2968.557  	-28.615   	
5801853   	2092.095  	2968.558  	-28.615   	
5801862   	2092.096  	2968.557  	-28.615   	
5801874   	2092.096  	2968.558  	-28.614   	
5801883   	2092.095  	2968.558  	-28.615   	
5801895   	2092.095  	2968.558  	-28.614   	
5801904   	2092.095  	2968.558  	-28.613   	
5801913   	2092.095  	2968.558  	-28.613   	
5801922   	2092.095  	2968.558  	-28.613   	
5801931   	2092.096  	2968.557  	-28.613   	
5801943   	2092.095  	2968.558  	-28.613   	
5801955   	2092.095  	2968.557  	-28.612   	
5801964   	2092.094  	2968.558  	-28.613   	
5801973   	2092.095  	2968.558  	-28.613   	
5801982   	2092.095  	2968.557  	-28.613   	
5801994   	2092.095  	2968.558  	-28.612   	
5802003   	2092.095  	2968.558  	-28.611   	
5802012   	2092.094  	2968.558  	-28.612   	
5802021   	2092.095  	2968.558  	-28.611   	
5802033   	2092.094  	2968.559  	-28.612   	
5802045   	2092.094  	2968.559  	-28.611   	
5802054   	2092.094  	2968.558  	-28.611   	
5802063   	2092.094  	2968.558  	-28.611   	
5802072   	2092.094  	2968.558  	-28.611   	
5802084   	2092.094  	2968.558  	-28.611   	
5802093   	2092.094  	2968.559  	-28.611   	
5802102   	2092.093  	2968.559  	-28.611   	
5802111   	2092.093  	2968.559  	-28.612   	
5802123   	2092.092  	2968.560  	-28.612   	
5802135   	2092.092  	2968.560  	-28.612   	
5802144   	2092.092  	2968.560  	-28.611   	
5802153   	2092.091  	2968.561  	-28.612   	
5802162   	2092.092  	2968.560  	-28.611   	
5802174   	2092.090  	2968.561  	-28.612   	
5802183   	2092.091  	2968.561  	-28.612   	
5802192   	2092.090  	2968.561  	-28.612   	
5802204   	2092.090  	2968.561  	-28.612   	
5802213   	2092.090  	2968.562  	-28.612   	
5802225   	2092.089  	2968.561  	-28.612   	
5802234   	2092.089  	2968.562  	-28.612   	
5802243   	2092.088  	2968.562  	-28.612   	
5802252   	2092.089  	2968.562  	-28.613   	
5802264   	2092.087  	2968.563  	-28.613   	
5802273   	2092.088  	2968.563  	-28.613   	
5802282   	2092.088  	2968.563  	-28.613   	
5802294   	2092.087  	2968.563  	-28.613   	
5802303   	2092.087  	2968.563  	-28.614   	
5802312   	2092.087  	2968.563  	-28.614   	
5802324   	2092.086  	2968.564  	-28.614   	
5802333   	2092.086  	2968.564  	-28.614   	
5802342   	2092.086  	2968.564  	-28.614   	
5802351   	2092.086  	2968.564  	-28.614   	
5802363   	2092.085  	2968.564  	-28.615   	
5802375   	2092.085  	2968.564  	-28.614   	
5802384   	2092.083  	2968.565  	-28.614   	
5802393   	2092.084  	2968.565  	-28.615   	
5802402   	2092.084  	2968.565  	-28.615   	
5802414   	2092.084  	2968.566  	-28.615   	
5802423   	2092.084  	2968.565  	-28.615   	
5802432   	2092.083  	2968.566  	-28.616   	
5802441   	2092.084  	2968.566  	-28.616   	
5802453   	2092.084  	2968.566  	-28.616   	
5802465   	2092.084  	2968.566  	-28.617   	
5802474   	2092.084  	2968.566  	-28.615   	
5802483   	2092.083  	2968.566  	-28.616   	
5802492   	2092.083  	2968.566  	-28.616   	
5802504   	2092.083  	2968.565  	-28.617   	
5802513   	2092.084  	2968.565  	-28.617   	
5802522   	2092.084  	2968.565  	-28.618   	
5802531   	2092.083  	2968.565  	-28.618   	
5802543   	2092.084  	2968.565  	-28.617   	
5802555   	2092.084  	2968.565  	-28.618   	
5802564   	2092.084  	2968.565  	-28.618   	
5802573   	2092.084  	2968.565  	-28.618   	
5802582   	2092.084  	2968.565  	-28.618   	
5802594   	2092.084  	2968.565  	-28.618   	
5802603   	2092.084  	2968.566  	-28.618   	
5802612   	2092.085  	2968.565  	-28.618   	
5802624   	2092.084  	2968.565  	-28.618   	
5802633   	2092.085  	2968.564  	-28.618   	
5802642   	2092.086  	2968.564  	-28.619   	
5802654   	2092.085  	2968.564  	-28.619   	
5802663   	2092.085  	2968.564  	-28.619   	
5802672   	2092.085  	2968.564  	-28.619   	
5802684   	2092.085  	2968.564  	-28.619   	
5802693   	2092.085  	2968.565  	-28.620   	
5802705   	2092.086  	2968.564  	-28.620   	
5802714   	2092.086  	2968.564  	-28.619   	
5802723   	2092.086  	2968.564  	-28.620   	
5802732   	2092.086  	2968.564  	-28.620   	
5802744   	2092.086  	2968.564  	-28.620   	
5802753   	2092.086  	2968.564  	-28.621   	
5802762   	2092.086  	2968.564  	-28.621   	
5802771   	2092.086  	2968.564  	-28.620   	


Session #2

Time Stamp 	X-axis 		Y-axis 		Z-axis 		
5815308   	2111.160  	2819.734  	-28.232   	
5815311   	2111.160  	2819.733  	-28.232   	
5815323   	2111.161  	2819.732  	-28.232   	
5815332   	2111.160  	2819.733  	-28.233   	
5815341   	2111.160  	2819.733  	-28.232   	
5815350   	2111.161  	2819.732  	-28.232   	
5815362   	2111.161  	2819.733  	-28.232   	
5815374   	2111.160  	2819.734  	-28.232   	
5815383   	2111.161  	2819.734  	-28.232   	
5815392   	2111.160  	2819.734  	-28.233   	
5815401   	2111.162  	2819.733  	-28.233   	
5815413   	2111.161  	2819.734  	-28.233   	
5815422   	2111.161  	2819.734  	-28.234   	
5815431   	2111.161  	2819.733  	-28.233   	
5815440   	2111.162  	2819.732  	-28.233   	
5815452   	2111.162  	2819.732  	-28.233   	
5815464   	2111.162  	2819.731  	-28.233   	
5815473   	2111.163  	2819.731  	-28.233   	
5815482   	2111.161  	2819.732  	-28.233   	
5815491   	2111.161  	2819.732  	-28.233   	
5815503   	2111.162  	2819.732  	-28.233   	
5815512   	2111.162  	2819.733  	-28.232   	
5815521   	2111.163  	2819.732  	-28.232   	
5815530   	2111.164  	2819.732  	-28.232   	
5815542   	2111.164  	2819.731  	-28.233   	
5815551   	2111.164  	2819.731  	-28.233   	
5815563   	2111.164  	2819.731  	-28.232   	
5815572   	2111.164  	2819.731  	-28.232   	
5815581   	2111.164  	2819.731  	-28.232   	
5815590   	2111.163  	2819.731  	-28.232   	
5815602   	2111.164  	2819.731  	-28.232   	
5815611   	2111.163  	2819.732  	-28.232   	
5815623   	2111.163  	2819.731  	-28.233   	
5815632   	2111.163  	2819.732  	-28.233   	
5815641   	2111.164  	2819.731  	-28.233   	
5815653   	2111.164  	2819.731  	-28.232   	
5815662   	2111.164  	2819.731  	-28.232   	
5815671   	2111.164  	2819.731  	-28.232   	
5815680   	2111.164  	2819.731  	-28.232   	
5815692   	2111.165  	2819.730  	-28.232   	
5815704   	2111.164  	2819.730  	-28.232   	
5815713   	2111.164  	2819.730  	-28.232   	
5815722   	2111.164  	2819.730  	-28.232   	
5815731   	2111.164  	2819.730  	-28.233   	
5815743   	2111.165  	2819.729  	-28.233   	
5815752   	2111.164  	2819.729  	-28.233   	
5815761   	2111.165  	2819.729  	-28.233   	
5815770   	2111.165  	2819.729  	-28.233   	
5815782   	2111.164  	2819.730  	-28.233   	
5815794   	2111.165  	2819.730  	-28.233   	
5815848   	2111.164  	2819.730  	-28.233   	
5815851   	2111.164  	2819.730  	-28.233   	
5815860   	2111.165  	2819.729  	-28.233   	
5815872   	2111.165  	2819.730  	-28.232   	
5815881   	2111.166  	2819.729  	-28.233   	
5815893   	2111.165  	2819.730  	-28.233   	
5815902   	2111.166  	2819.729  	-28.233   	
5815911   	2111.165  	2819.730  	-28.232   	
5815923   	2111.166  	2819.729  	-28.232   	
5815932   	2111.166  	2819.729  	-28.232   	
5815941   	2111.166  	2819.729  	-28.232   	
5815953   	2111.166  	2819.729  	-28.232   	
5815962   	2111.166  	2819.729  	-28.231   	
5815971   	2111.167  	2819.729  	-28.231   	
5815983   	2111.167  	2819.729  	-28.231   	
5815992   	2111.167  	2819.728  	-28.231   	
5816001   	2111.168  	2819.728  	-28.231   	
5816010   	2111.168  	2819.727  	-28.231   	
5816022   	2111.168  	2819.728  	-28.231   	
5816031   	2111.169  	2819.727  	-28.230   	
5816043   	2111.169  	2819.727  	-28.230   	
5816052   	2111.170  	2819.727  	-28.230   	
5816061   	2111.171  	2819.726  	-28.230   	
5816073   	2111.170  	2819.727  	-28.230   	
5816082   	2111.171  	2819.726  	-28.230   	
5816091   	2111.171  	2819.726  	-28.229   	
5816100   	2111.171  	2819.725  	-28.230   	
5816112   	2111.172  	2819.725  	-28.230   	
5816124   	2111.171  	2819.725  	-28.230   	
5816133   	2111.171  	2819.725  	-28.230   	
5816142   	2111.171  	2819.725  	-28.229   	
5816151   	2111.172  	2819.724  	-28.229   	
5816160   	2111.172  	2819.725  	-28.229   	
5816172   	2111.173  	2819.724  	-28.229   	
5816181   	2111.174  	2819.723  	-28.228   	
5816190   	2111.175  	2819.723  	-28.228   	
5816202   	2111.175  	2819.723  	-28.228   	
5816211   	2111.176  	2819.722  	-28.228   	
5816223   	2111.175  	2819.723  	-28.228   	
5816232   	2111.176  	2819.722  	-28.228   	
5816241   	2111.175  	2819.722  	-28.228   	
5816250   	2111.175  	2819.722  	-28.228   	
5816262   	2111.176  	2819.721  	-28.228   	
5816271   	2111.176  	2819.721  	-28.229   	
5816280   	2111.177  	2819.720  	-28.229   	
5816292   	2111.176  	2819.721  	-28.228   	
5816301   	2111.177  	2819.720  	-28.228   	
5816313   	2111.177  	2819.720  	-28.228   	
5816322   	2111.178  	2819.720  	-28.227   	
5816331   	2111.178  	2819.720  	-28.227   	


Session #3

Time Stamp 	X-axis 		Y-axis 		Z-axis 		
