Monday, December 01 04:07PM, 2008



Session #1

Time Stamp 	X-axis 		Y-axis 		Z-axis 		
4663538   	2385.743  	2913.077  	-41.392   	
4663589   	2384.526  	2912.952  	-39.407   	
4663637   	2383.838  	2912.865  	-38.253   	
4663688   	2383.095  	2912.757  	-36.978   	
4663739   	2382.279  	2912.680  	-35.581   	
4663790   	2381.984  	2912.664  	-35.131   	
4663838   	2381.896  	2912.626  	-34.958   	
4663889   	2381.716  	2912.609  	-34.643   	
4663937   	2381.716  	2912.604  	-34.576   	
4663988   	2381.714  	2912.600  	-34.561   	
4664039   	2381.706  	2912.595  	-34.563   	
4664090   	2381.688  	2912.599  	-34.573   	
4664138   	2381.603  	2912.584  	-34.421   	
4664189   	2381.579  	2912.578  	-34.356   	
4664240   	2381.583  	2912.578  	-34.361   	
4664288   	2381.585  	2912.574  	-34.359   	
4664339   	2381.578  	2912.569  	-34.355   	
4664387   	2381.551  	2912.569  	-34.278   	
4664438   	2381.527  	2912.552  	-34.216   	
4664489   	2380.824  	2912.466  	-33.086   	
4664537   	2380.068  	2912.388  	-31.737   	
4664588   	2379.177  	2912.270  	-30.238   	
4664639   	2378.170  	2912.154  	-28.505   	
4664687   	2377.412  	2912.052  	-27.151   	
4664738   	2376.724  	2911.981  	-26.030   	
4664789   	2376.154  	2911.905  	-25.082   	
4664840   	2375.803  	2911.828  	-24.436   	
4664888   	2374.854  	2911.738  	-22.870   	
4664939   	2373.470  	2911.556  	-20.416   	
4664990   	2372.442  	2911.434  	-18.764   	
4665038   	2371.573  	2911.342  	-17.231   	
4665089   	2370.836  	2911.239  	-16.004   	
4665137   	2370.023  	2911.135  	-14.583   	
4665185   	2369.229  	2911.066  	-13.253   	
4665239   	2368.549  	2910.943  	-12.096   	
4665287   	2367.883  	2910.865  	-10.963   	
4665338   	2367.109  	2910.791  	-9.652    	
4665389   	2366.431  	2910.688  	-8.453    	
4665437   	2365.704  	2910.609  	-7.203    	
4665488   	2365.042  	2910.526  	-6.061    	
4665536   	2364.516  	2910.442  	-5.160    	
4665587   	2363.983  	2910.393  	-4.326    	
4665638   	2363.594  	2910.339  	-3.633    	
4665689   	2362.749  	2910.219  	-2.146    	
4665740   	2362.445  	2910.183  	-1.654    	
4665788   	2362.015  	2910.155  	-0.934    	
4665839   	2361.127  	2910.048  	0.529     	
4665887   	2360.190  	2909.946  	2.128     	


Session #6

Time Stamp 	X-axis 		Y-axis 		Z-axis 		
4684870   	1793.953  	2836.642  	-96.757   	
4684921   	1793.958  	2836.644  	-96.762   	
4684972   	1793.965  	2836.647  	-96.768   	
4685023   	1793.977  	2836.647  	-96.777   	
4685071   	1793.981  	2836.650  	-96.781   	
4685122   	1793.980  	2836.648  	-96.785   	
4685173   	1793.983  	2836.650  	-96.786   	
4685221   	1793.987  	2836.652  	-96.786   	
4685272   	1793.987  	2836.652  	-96.785   	
4685323   	1794.190  	2836.720  	-96.350   	
4685371   	1795.415  	2836.851  	-94.184   	
4685422   	1796.157  	2836.967  	-92.864   	
4685470   	1796.966  	2837.060  	-91.443   	
4685521   	1797.973  	2837.188  	-89.616   	
4685572   	1798.949  	2837.312  	-87.859   	
4685620   	1799.884  	2837.442  	-86.183   	
4685671   	1800.790  	2837.579  	-84.461   	
4685722   	1801.677  	2837.683  	-82.909   	
4685770   	1802.504  	2837.782  	-81.511   	
4685821   	1803.230  	2837.878  	-80.186   	
4685872   	1804.004  	2837.983  	-78.853   	
4685923   	1804.951  	2838.109  	-77.077   	
4685971   	1805.771  	2838.221  	-75.627   	
4686022   	1806.864  	2838.375  	-73.643   	
4686073   	1808.015  	2838.512  	-71.610   	
4686121   	1808.964  	2838.638  	-69.940   	
4686172   	1810.006  	2838.784  	-68.033   	
4686220   	1810.943  	2838.901  	-66.363   	
4686271   	1812.073  	2839.052  	-64.369   	
4686322   	1813.191  	2839.196  	-62.349   	
4686370   	1814.224  	2839.335  	-60.521   	
4686421   	1815.321  	2839.470  	-58.595   	
4686472   	1816.452  	2839.627  	-56.527   	
4686520   	1817.563  	2839.782  	-54.553   	
4686571   	1818.745  	2839.938  	-52.439   	
4686622   	1820.188  	2840.115  	-49.894   	
4686673   	1821.576  	2840.301  	-47.396   	
4686721   	1822.996  	2840.463  	-44.870   	
4686772   	1824.447  	2840.662  	-42.332   	
4686823   	1826.061  	2840.863  	-39.447   	
4686871   	1827.635  	2841.079  	-36.598   	
4686922   	1829.186  	2841.280  	-33.820   	
4686970   	1830.502  	2841.453  	-31.514   	
4687021   	1831.856  	2841.624  	-29.120   	
4687072   	1833.129  	2841.810  	-26.753   	
4687120   	1834.239  	2841.971  	-24.767   	
4687171   	1835.514  	2842.107  	-22.530   	
4687219   	1836.649  	2842.246  	-20.545   	
4687270   	1837.924  	2842.427  	-18.214   	
4687321   	1839.240  	2842.619  	-15.820   	
4687372   	1840.681  	2842.799  	-13.231   	
4687420   	1842.124  	2842.993  	-10.659   	
4687471   	1843.664  	2843.192  	-7.934    	
4687519   	1844.975  	2843.337  	-5.630    	
4687570   	1846.176  	2843.519  	-3.460    	
4687621   	1847.565  	2843.690  	-0.942    	
4687672   	1848.639  	2843.844  	0.995     	
4687720   	1849.839  	2843.998  	3.080     	
4687771   	1851.072  	2844.160  	5.316     	
4687822   	1852.427  	2844.318  	7.746     	
4687870   	1853.807  	2844.496  	10.157    	
4687921   	1855.169  	2844.656  	12.509    	
4687969   	1856.569  	2844.833  	15.038    	
4688020   	1857.859  	2845.004  	17.330    	
4688071   	1859.062  	2845.187  	19.550    	
4688119   	1860.204  	2845.327  	21.536    	
4688170   	1861.443  	2845.474  	23.750    	
4688218   	1862.702  	2845.647  	26.055    	
4688269   	1863.997  	2845.833  	28.412    	
4688320   	1865.344  	2846.016  	30.801    	
4688368   	1866.783  	2846.217  	33.422    	
4688419   	1868.593  	2846.438  	36.672    	
